Node_Count,Gap_Percent
100,14.965986394557824
200,14.965986394557824
300,14.965986394557824
400,14.965986394557824
500,14.965986394557824
600,14.965986394557824
700,14.965986394557824
800,14.965986394557824
900,14.965986394557824
1000,14.965986394557824
1100,14.965986394557824
1200,14.965986394557824
1300,14.965986394557824
1400,14.965986394557824
1500,14.965986394557824
1600,14.965986394557824
1700,14.965986394557824
1800,14.965986394557824
1900,14.965986394557824
2000,14.965986394557824
2100,14.965986394557824
2200,14.965986394557824
2300,14.965986394557824
2400,14.965986394557824
2500,14.965986394557824
2600,14.965986394557824
2700,14.965986394557824
2800,14.965986394557824
2900,14.965986394557824
3000,14.965986394557824
3100,14.965986394557824
3200,14.965986394557824
3300,14.965986394557824
3400,14.965986394557824
3500,14.965986394557824
3600,14.965986394557824
3700,14.965986394557824
3800,14.965986394557824
3900,14.965986394557824
4000,14.965986394557824
4100,14.965986394557824
4200,14.965986394557824
4300,14.965986394557824
4400,14.965986394557824
4500,14.965986394557824
4600,14.965986394557824
4700,14.965986394557824
4800,14.965986394557824
4900,14.965986394557824
5000,14.965986394557824
5100,14.965986394557824
5200,14.965986394557824
5300,14.965986394557824
5400,14.965986394557824
5500,14.965986394557824
5600,14.965986394557824
5700,14.965986394557824
5800,14.965986394557824
5900,14.965986394557824
6000,14.965986394557824
6100,14.965986394557824
6200,14.965986394557824
6300,14.965986394557824
6400,14.965986394557824
6500,14.965986394557824
6600,14.965986394557824
6700,14.965986394557824
6800,14.965986394557824
6900,14.965986394557824
7000,14.965986394557824
7100,14.965986394557824
7200,14.965986394557824
7300,14.965986394557824
7400,14.965986394557824
7500,14.965986394557824
7600,14.965986394557824
7700,14.965986394557824
7800,14.965986394557824
7900,14.965986394557824
8000,14.965986394557824
8100,14.965986394557824
8200,14.965986394557824
8300,14.965986394557824
8400,14.965986394557824
8500,14.965986394557824
8600,14.965986394557824
8700,14.965986394557824
8800,14.965986394557824
8900,14.965986394557824
9000,14.965986394557824
9100,14.965986394557824
9200,14.965986394557824
9300,14.965986394557824
9400,14.965986394557824
9500,14.965986394557824
9600,14.965986394557824
9700,14.965986394557824
9800,14.965986394557824
9900,14.965986394557824
10000,14.965986394557824
10100,14.965986394557824
10200,14.965986394557824
10300,14.965986394557824
10400,14.965986394557824
10500,14.965986394557824
10600,14.965986394557824
10700,14.965986394557824
10800,14.965986394557824
10900,14.965986394557824
11000,14.965986394557824
11100,14.965986394557824
11200,14.965986394557824
11300,14.965986394557824
11400,14.965986394557824
11500,14.965986394557824
11600,14.965986394557824
11700,14.965986394557824
11800,14.965986394557824
11900,14.965986394557824
12000,14.965986394557824
12100,14.965986394557824
12200,14.965986394557824
12300,14.965986394557824
12400,14.965986394557824
12500,14.965986394557824
12600,14.965986394557824
12700,14.965986394557824
12800,14.965986394557824
12900,14.965986394557824
13000,14.965986394557824
13100,14.965986394557824
13200,14.965986394557824
13300,14.965986394557824
13400,14.965986394557824
13500,14.965986394557824
13600,14.965986394557824
13700,14.965986394557824
13800,14.965986394557824
13900,14.965986394557824
14000,14.965986394557824
14100,14.965986394557824
14200,14.965986394557824
14300,14.965986394557824
14400,14.965986394557824
14500,14.965986394557824
14600,14.965986394557824
14700,14.965986394557824
14800,14.965986394557824
14900,14.965986394557824
15000,14.965986394557824
15100,14.965986394557824
15200,14.965986394557824
15300,14.965986394557824
15400,14.965986394557824
15500,14.965986394557824
15600,14.965986394557824
15700,14.965986394557824
15800,14.965986394557824
15900,14.965986394557824
16000,14.965986394557824
16100,14.965986394557824
16200,14.965986394557824
16300,14.965986394557824
16400,14.965986394557824
16500,14.965986394557824
16600,14.965986394557824
16700,14.965986394557824
16800,14.965986394557824
16900,14.965986394557824
17000,14.965986394557824
17100,14.965986394557824
17200,14.965986394557824
17300,14.965986394557824
17400,14.965986394557824
17500,14.965986394557824
17600,14.965986394557824
17700,14.965986394557824
17800,14.965986394557824
17900,14.965986394557824
18000,14.965986394557824
18100,14.965986394557824
18200,14.965986394557824
18300,14.965986394557824
18400,14.965986394557824
18500,14.965986394557824
18600,14.965986394557824
18700,14.965986394557824
18800,14.965986394557824
18900,14.965986394557824
19000,14.965986394557824
19100,14.965986394557824
19200,14.965986394557824
19300,14.965986394557824
19400,14.965986394557824
19500,14.965986394557824
19600,14.965986394557824
19700,14.965986394557824
19800,14.965986394557824
19900,14.965986394557824
20000,14.965986394557824
20100,14.965986394557824
20200,14.965986394557824
20300,14.965986394557824
20400,14.965986394557824
20500,14.965986394557824
20600,14.965986394557824
20700,14.965986394557824
20800,14.965986394557824
20900,14.965986394557824
21000,14.965986394557824
21100,14.965986394557824
21200,14.965986394557824
21300,14.965986394557824
21400,14.965986394557824
21500,14.965986394557824
21600,14.965986394557824
21700,14.965986394557824
21800,14.965986394557824
21900,14.965986394557824
22000,14.965986394557824
22100,14.965986394557824
22200,14.965986394557824
22300,14.965986394557824
22400,14.965986394557824
22500,14.965986394557824
22600,14.965986394557824
22700,14.965986394557824
22800,14.965986394557824
22900,14.965986394557824
23000,14.965986394557824
23100,14.965986394557824
23200,14.965986394557824
23300,14.965986394557824
23400,14.965986394557824
23500,14.965986394557824
