Node_Count,Gap_Percent
100,13.75176304654443
200,7.898448519040903
300,7.898448519040903
400,6.276445698166431
500,6.276445698166431
600,6.276445698166431
700,6.276445698166431
800,6.276445698166431
900,6.276445698166431
1000,6.276445698166431
1100,6.276445698166431
1200,6.276445698166431
1300,6.276445698166431
1400,6.276445698166431
1500,5.077574047954866
1600,5.077574047954866
1700,5.077574047954866
1800,5.077574047954866
1900,5.077574047954866
2000,5.077574047954866
2100,5.077574047954866
2200,5.077574047954866
2300,5.077574047954866
2400,5.077574047954866
2500,5.077574047954866
2600,5.077574047954866
2700,5.077574047954866
2800,1.622002820874471
2900,1.622002820874471
3000,1.622002820874471
3100,1.622002820874471
3200,1.622002820874471
3300,1.622002820874471
3400,1.622002820874471
3500,1.622002820874471
3600,1.622002820874471
3700,1.622002820874471
3800,1.622002820874471
3900,1.622002820874471
4000,1.622002820874471
4100,1.622002820874471
4200,1.622002820874471
4300,1.622002820874471
4400,1.622002820874471
4500,1.622002820874471
4600,1.622002820874471
4700,1.622002820874471
4800,1.622002820874471
4900,1.622002820874471
5000,1.4809590973201692
5100,1.4809590973201692
5200,1.4809590973201692
5300,1.4809590973201692
5400,1.4809590973201692
5500,1.4809590973201692
5600,1.4809590973201692
5700,1.4809590973201692
5800,1.4809590973201692
5900,1.4809590973201692
6000,1.4809590973201692
6100,1.4809590973201692
6200,1.4809590973201692
6300,1.4809590973201692
6400,1.4809590973201692
6500,1.4809590973201692
6600,1.4809590973201692
6700,1.4809590973201692
6800,1.4809590973201692
6900,1.4809590973201692
7000,1.4809590973201692
7100,1.4809590973201692
7200,1.4809590973201692
7300,1.4809590973201692
7400,1.4809590973201692
7500,1.4809590973201692
7600,1.4809590973201692
7700,1.4809590973201692
7800,1.4809590973201692
7900,1.4809590973201692
8000,1.4809590973201692
8100,1.4809590973201692
8200,1.4809590973201692
8300,1.4809590973201692
8400,1.4809590973201692
8500,1.4809590973201692
8600,1.4809590973201692
8700,1.4809590973201692
8800,1.4809590973201692
8900,1.4809590973201692
9000,1.4809590973201692
9100,1.4809590973201692
9200,1.4809590973201692
9300,1.4809590973201692
9400,1.4809590973201692
9500,1.4809590973201692
9600,1.4809590973201692
9700,1.4809590973201692
9800,1.4809590973201692
9900,1.4809590973201692
10000,1.4809590973201692
10100,1.4809590973201692
10200,1.4809590973201692
10300,1.4809590973201692
10400,1.4809590973201692
10500,1.4809590973201692
10600,1.4809590973201692
10700,1.4809590973201692
10800,1.4809590973201692
10900,1.4809590973201692
11000,1.4809590973201692
11100,1.4809590973201692
11200,1.4809590973201692
11300,1.4809590973201692
11400,1.4809590973201692
11500,1.4809590973201692
11600,1.4809590973201692
11700,1.4809590973201692
11800,1.4809590973201692
11900,1.4809590973201692
12000,1.4809590973201692
12100,1.4809590973201692
12200,1.4809590973201692
12300,1.4809590973201692
12400,1.4809590973201692
12500,1.4809590973201692
12600,1.4809590973201692
12700,1.4809590973201692
12800,1.4809590973201692
12900,1.4809590973201692
13000,1.4809590973201692
13100,1.4809590973201692
13200,1.4809590973201692
13300,1.4809590973201692
13400,1.4809590973201692
13500,1.4809590973201692
13600,1.4809590973201692
13700,1.4809590973201692
13800,1.4809590973201692
13900,1.4809590973201692
14000,1.4809590973201692
14100,1.4809590973201692
14200,1.4809590973201692
14300,1.4809590973201692
14400,1.4809590973201692
14500,1.4809590973201692
14600,1.4809590973201692
14700,1.4809590973201692
14800,1.4809590973201692
14900,1.4809590973201692
15000,1.4809590973201692
15100,1.4809590973201692
15200,1.4809590973201692
15300,1.4809590973201692
15400,1.4809590973201692
15500,1.4809590973201692
15600,1.4809590973201692
15700,1.4809590973201692
15800,1.4809590973201692
15900,1.4809590973201692
16000,1.4809590973201692
16100,1.4809590973201692
16200,1.4809590973201692
16300,1.4809590973201692
16400,1.4809590973201692
16500,1.4809590973201692
16600,1.4809590973201692
16700,1.4809590973201692
16800,1.4809590973201692
16900,1.4809590973201692
17000,1.4809590973201692
17100,1.4809590973201692
17200,1.4809590973201692
17300,1.4809590973201692
17400,1.4809590973201692
17500,1.4809590973201692
17600,1.4809590973201692
17700,1.4809590973201692
17800,1.4809590973201692
17900,1.4809590973201692
18000,1.4809590973201692
18100,1.4809590973201692
18200,1.4809590973201692
18300,1.4809590973201692
18400,1.4809590973201692
18500,1.4809590973201692
18600,1.4809590973201692
18700,1.4809590973201692
18800,1.4809590973201692
18900,1.4809590973201692
19000,1.4809590973201692
19100,1.4809590973201692
19200,1.4809590973201692
19300,1.4809590973201692
19400,1.4809590973201692
19500,1.4809590973201692
19600,1.4809590973201692
19700,1.4809590973201692
19800,1.4809590973201692
19900,1.4809590973201692
20000,1.4809590973201692
20100,1.4809590973201692
20200,0.9873060648801129
20300,0.9873060648801129
20400,0.9873060648801129
20500,0.9873060648801129
20600,0.9873060648801129
20700,0.9873060648801129
20800,0.9873060648801129
20900,0.9873060648801129
21000,0.9873060648801129
21100,0.9873060648801129
21200,0.9873060648801129
21300,0.9873060648801129
21400,0.9873060648801129
21500,0.9873060648801129
21600,0.9873060648801129
21700,0.9873060648801129
21800,0.9873060648801129
21900,0.9873060648801129
22000,0.9873060648801129
22100,0.9873060648801129
22200,0.9873060648801129
22300,0.9873060648801129
22400,0.9873060648801129
22500,0.9873060648801129
22600,0.9873060648801129
22700,0.9873060648801129
22800,0.9873060648801129
22900,0.9873060648801129
23000,0.9873060648801129
23100,0.9873060648801129
23200,0.9873060648801129
23300,0.9873060648801129
23400,0.9873060648801129
23500,0.9873060648801129
23600,0.9873060648801129
23700,0.9873060648801129
23800,0.9873060648801129
23900,0.9873060648801129
24000,0.9873060648801129
24100,0.9873060648801129
24200,0.9873060648801129
24300,0.9873060648801129
24400,0.9873060648801129
24500,0.9873060648801129
24600,0.9873060648801129
24700,0.9873060648801129
24800,0.9873060648801129
24900,0.9873060648801129
25000,0.9873060648801129
25100,0.9873060648801129
25200,0.9873060648801129
25300,0.9873060648801129
25400,0.9873060648801129
25500,0.9873060648801129
25600,0.9873060648801129
25700,0.9873060648801129
25800,0.9873060648801129
25900,0.9873060648801129
26000,0.9873060648801129
26100,0.9873060648801129
26200,0.9873060648801129
26300,0.9873060648801129
26400,0.9873060648801129
26500,0.9873060648801129
26600,0.9873060648801129
26700,0.9873060648801129
26800,0.9873060648801129
26900,0.9873060648801129
27000,0.9873060648801129
27100,0.9873060648801129
27200,0.9873060648801129
27300,0.9873060648801129
27400,0.9873060648801129
27500,0.9873060648801129
27600,0.9873060648801129
27700,0.9873060648801129
27800,0.9873060648801129
27900,0.9873060648801129
28000,0.9873060648801129
28100,0.9873060648801129
28200,0.9873060648801129
28300,0.9873060648801129
28400,0.9873060648801129
28500,0.9873060648801129
28600,0.9873060648801129
28700,0.9873060648801129
28800,0.9873060648801129
28900,0.9873060648801129
29000,0.9873060648801129
29100,0.9873060648801129
29200,0.9873060648801129
29300,0.9873060648801129
29400,0.9873060648801129
29500,0.9873060648801129
29600,0.9873060648801129
29700,0.9873060648801129
29800,0.9873060648801129
29900,0.0
30000,0.0
30100,0.0
30200,0.0
30300,0.0
30400,0.0
30500,0.0
30600,0.0
30700,0.0
30800,0.0
30900,0.0
31000,0.0
31100,0.0
31200,0.0
31300,0.0
31400,0.0
31500,0.0
31600,0.0
31700,0.0
31800,0.0
31900,0.0
32000,0.0
32100,0.0
32200,0.0
32300,0.0
32400,0.0
32500,0.0
32600,0.0
32700,0.0
32800,0.0
32900,0.0
33000,0.0
33100,0.0
33200,0.0
33300,0.0
33400,0.0
33500,0.0
33600,0.0
33700,0.0
33800,0.0
33900,0.0
34000,0.0
34100,0.0
34200,0.0
34300,0.0
34400,0.0
34500,0.0
34600,0.0
34700,0.0
34800,0.0
34900,0.0
35000,0.0
35100,0.0
35200,0.0
35300,0.0
35400,0.0
35500,0.0
35600,0.0
35700,0.0
35800,0.0
35900,0.0
36000,0.0
36100,0.0
36200,0.0
36300,0.0
36400,0.0
36500,0.0
36600,0.0
36700,0.0
36800,0.0
36900,0.0
37000,0.0
37100,0.0
37200,0.0
37300,0.0
37400,0.0
37500,0.0
37600,0.0
37700,0.0
37800,0.0
37900,0.0
38000,0.0
38100,0.0
38200,0.0
38300,0.0
38400,0.0
38500,0.0
38600,0.0
38700,0.0
38800,0.0
38900,0.0
39000,0.0
39100,0.0
39200,0.0
39300,0.0
39400,0.0
39500,0.0
39600,0.0
39700,0.0
39800,0.0
39900,0.0
40000,0.0
40100,0.0
40200,0.0
40300,0.0
40400,0.0
40500,0.0
40600,0.0
40700,0.0
40800,0.0
40900,0.0
41000,0.0
41100,0.0
41200,0.0
41300,0.0
41400,0.0
41500,0.0
41600,0.0
41700,0.0
41800,0.0
41900,0.0
42000,0.0
42100,0.0
42200,0.0
42300,0.0
42400,0.0
42500,0.0
42600,0.0
42700,0.0
42800,0.0
42900,0.0
43000,0.0
43100,0.0
43200,0.0
43300,0.0
43400,0.0
43500,0.0
43600,0.0
43700,0.0
43800,0.0
43900,0.0
44000,0.0
44100,0.0
44200,0.0
44300,0.0
44400,0.0
44500,0.0
44600,0.0
44700,0.0
44800,0.0
44900,0.0
45000,0.0
45100,0.0
45200,0.0
45300,0.0
45400,0.0
45500,0.0
45600,0.0
45700,0.0
45800,0.0
45900,0.0
46000,0.0
46100,0.0
46200,0.0
46300,0.0
46400,0.0
46500,0.0
46600,0.0
46700,0.0
46800,0.0
46900,0.0
47000,0.0
47100,0.0
47200,0.0
47300,0.0
47400,0.0
47500,0.0
47600,0.0
47700,0.0
47800,0.0
47900,0.0
48000,0.0
48100,0.0
48200,0.0
48300,0.0
48400,0.0
48500,0.0
48600,0.0
48700,0.0
48800,0.0
48900,0.0
49000,0.0
49100,0.0
49200,0.0
49300,0.0
49400,0.0
49500,0.0
49600,0.0
49700,0.0
49800,0.0
49900,0.0
50000,0.0
50100,0.0
50200,0.0
50300,0.0
50400,0.0
50500,0.0
50600,0.0
50700,0.0
50800,0.0
50900,0.0
51000,0.0
51100,0.0
51200,0.0
51300,0.0
51400,0.0
51500,0.0
51600,0.0
51700,0.0
51800,0.0
51900,0.0
52000,0.0
52100,0.0
52200,0.0
52300,0.0
52400,0.0
52500,0.0
52600,0.0
52700,0.0
52800,0.0
52900,0.0
53000,0.0
53100,0.0
53200,0.0
53300,0.0
53400,0.0
53500,0.0
53600,0.0
53700,0.0
53800,0.0
53900,0.0
54000,0.0
54100,0.0
54200,0.0
54300,0.0
54400,0.0
54500,0.0
54600,0.0
54700,0.0
54800,0.0
54900,0.0
55000,0.0
55100,0.0
55200,0.0
55300,0.0
55400,0.0
55500,0.0
55600,0.0
55700,0.0
55800,0.0
55900,0.0
56000,0.0
56100,0.0
56200,0.0
56300,0.0
56400,0.0
56500,0.0
56600,0.0
56700,0.0
56800,0.0
56900,0.0
57000,0.0
57100,0.0
57200,0.0
57300,0.0
57400,0.0
57500,0.0
57600,0.0
57700,0.0
57800,0.0
57900,0.0
58000,0.0
58100,0.0
58200,0.0
58300,0.0
58400,0.0
58500,0.0
58600,0.0
58700,0.0
58800,0.0
58900,0.0
59000,0.0
59100,0.0
59200,0.0
59300,0.0
59400,0.0
59500,0.0
59600,0.0
59700,0.0
59800,0.0
59900,0.0
60000,0.0
60100,0.0
60200,0.0
60300,0.0
60400,0.0
60500,0.0
60600,0.0
60700,0.0
60800,0.0
60900,0.0
61000,0.0
61100,0.0
61200,0.0
61300,0.0
61400,0.0
61500,0.0
61600,0.0
61700,0.0
61800,0.0
61900,0.0
62000,0.0
62100,0.0
62200,0.0
62300,0.0
62400,0.0
62500,0.0
62600,0.0
62700,0.0
62800,0.0
62900,0.0
63000,0.0
63100,0.0
63200,0.0
63300,0.0
63400,0.0
63500,0.0
63600,0.0
63700,0.0
63800,0.0
63900,0.0
64000,0.0
64100,0.0
64200,0.0
64300,0.0
64400,0.0
64500,0.0
64600,0.0
64700,0.0
64800,0.0
64900,0.0
65000,0.0
65100,0.0
65200,0.0
65300,0.0
65400,0.0
65500,0.0
65600,0.0
65700,0.0
65800,0.0
65900,0.0
66000,0.0
66100,0.0
66200,0.0
66300,0.0
66400,0.0
66500,0.0
66600,0.0
66700,0.0
66800,0.0
66900,0.0
67000,0.0
67100,0.0
67200,0.0
67300,0.0
67400,0.0
67500,0.0
67600,0.0
67700,0.0
67800,0.0
67900,0.0
68000,0.0
68100,0.0
68200,0.0
68300,0.0
68400,0.0
68500,0.0
68600,0.0
68700,0.0
68800,0.0
68900,0.0
69000,0.0
69100,0.0
69200,0.0
69300,0.0
69400,0.0
69500,0.0
69600,0.0
69700,0.0
69800,0.0
69900,0.0
70000,0.0
70100,0.0
70200,0.0
70300,0.0
70400,0.0
70500,0.0
70600,0.0
70700,0.0
70800,0.0
70900,0.0
71000,0.0
71100,0.0
71200,0.0
71300,0.0
71400,0.0
71500,0.0
71600,0.0
71700,0.0
71800,0.0
71900,0.0
72000,0.0
72100,0.0
72200,0.0
72300,0.0
72400,0.0
72500,0.0
72600,0.0
72700,0.0
72800,0.0
72900,0.0
73000,0.0
73100,0.0
73200,0.0
73300,0.0
73400,0.0
73500,0.0
73600,0.0
73700,0.0
73800,0.0
73900,0.0
74000,0.0
74100,0.0
74200,0.0
74300,0.0
74400,0.0
74500,0.0
74600,0.0
74700,0.0
74800,0.0
74900,0.0
75000,0.0
75100,0.0
75200,0.0
75300,0.0
75400,0.0
75500,0.0
75600,0.0
75700,0.0
75800,0.0
75900,0.0
76000,0.0
76100,0.0
76200,0.0
76300,0.0
76400,0.0
76500,0.0
76600,0.0
76700,0.0
76800,0.0
76900,0.0
77000,0.0
77100,0.0
77200,0.0
77300,0.0
77400,0.0
77500,0.0
77600,0.0
77700,0.0
77800,0.0
77900,0.0
78000,0.0
78100,0.0
78200,0.0
78300,0.0
78400,0.0
78500,0.0
78600,0.0
78700,0.0
78800,0.0
78900,0.0
79000,0.0
79100,0.0
79200,0.0
79300,0.0
79400,0.0
79500,0.0
79600,0.0
79700,0.0
79800,0.0
79900,0.0
80000,0.0
80100,0.0
80200,0.0
80300,0.0
80400,0.0
80500,0.0
