Node_Count,Average_Gap_Percent
100,35.48142975017185
200,34.076782297878545
300,29.20198688511788
400,28.271910656888387
500,27.358635082608963
600,27.33599647806256
700,27.33599647806256
800,27.33599647806256
900,25.89797225403231
1000,25.89797225403231
1100,24.32284640963258
1200,23.531984460265072
1300,23.531984460265072
1400,23.531984460265072
1500,23.483464289435
1600,23.483464289435
1700,23.483464289435
1800,23.483464289435
1900,23.483464289435
2000,23.483464289435
2100,23.483464289435
2200,23.483464289435
2300,23.483464289435
2400,23.238388625286447
2500,23.238388625286447
2600,23.238388625286447
2700,23.238388625286447
2800,23.238388625286447
2900,23.238388625286447
3000,22.716636542195694
3100,22.716636542195694
3200,22.716636542195694
3300,22.716636542195694
3400,22.470643463798982
3500,22.470643463798982
3600,22.470643463798982
3700,22.470643463798982
3800,22.470643463798982
3900,22.470643463798982
4000,22.470643463798982
4100,22.470643463798982
4200,22.470643463798982
4300,21.199857042141936
4400,21.199857042141936
4500,21.199857042141936
4600,21.199857042141936
4700,21.199857042141936
4800,21.199857042141936
4900,21.199857042141936
5000,21.199857042141936
5100,21.199857042141936
5200,21.199857042141936
5300,21.199857042141936
5400,21.199857042141936
5500,21.199857042141936
5600,21.199857042141936
5700,21.199857042141936
5800,21.199857042141936
5900,21.164043303363545
6000,21.164043303363545
6100,21.164043303363545
6200,21.164043303363545
6300,21.164043303363545
6400,21.164043303363545
6500,21.164043303363545
6600,21.164043303363545
6700,21.164043303363545
6800,20.653781786051944
6900,20.653781786051944
7000,20.653781786051944
7100,20.653781786051944
7200,20.653781786051944
7300,20.653781786051944
7400,20.653781786051944
7500,20.653781786051944
7600,20.653781786051944
7700,20.653781786051944
7800,20.653781786051944
7900,20.653781786051944
8000,20.653781786051944
8100,20.653781786051944
8200,20.653781786051944
8300,20.653781786051944
8400,20.653781786051944
8500,20.653781786051944
8600,20.653781786051944
8700,20.653781786051944
8800,20.653781786051944
8900,20.653781786051944
9000,20.653781786051944
9100,20.653781786051944
9200,20.653781786051944
9300,20.653781786051944
9400,20.42427524106154
9500,20.42427524106154
9600,20.42427524106154
9700,20.42427524106154
9800,20.42427524106154
9900,20.42427524106154
10000,20.42427524106154
10100,20.42427524106154
10200,20.42427524106154
10300,20.42427524106154
10400,20.42427524106154
10500,20.42427524106154
10600,20.42427524106154
10700,20.42427524106154
10800,20.42427524106154
10900,20.42427524106154
11000,20.42427524106154
11100,20.42427524106154
11200,20.42427524106154
11300,20.42427524106154
11400,20.42427524106154
11500,20.42427524106154
11600,19.1526276865768
11700,19.1526276865768
11800,19.1526276865768
11900,19.1526276865768
12000,19.1526276865768
12100,19.1526276865768
12200,19.1526276865768
12300,19.1526276865768
12400,19.1526276865768
12500,19.1526276865768
12600,19.1526276865768
12700,19.1526276865768
12800,19.1526276865768
12900,19.1526276865768
13000,19.1526276865768
