Node_Count,Average_Gap_Percent
100,38.74003886730217
200,37.803303626670264
300,40.21754867019921
400,40.21754867019921
500,40.21754867019921
600,43.114222616043776
700,42.70562046550615
800,42.70562046550615
900,42.70562046550615
1000,42.70562046550615
1100,42.70562046550615
1200,42.70562046550615
1300,42.70562046550615
1400,42.6563593817623
1500,41.696416606368885
1600,41.696416606368885
1700,41.696416606368885
1800,41.17463069996759
1900,41.17463069996759
2000,41.17463069996759
2100,41.053234645339366
2200,39.416871008975725
2300,38.94496089661618
2400,38.94496089661618
2500,38.94496089661618
2600,38.94496089661618
2700,38.94496089661618
2800,38.94496089661618
2900,38.94496089661618
3000,38.94496089661618
3100,38.85912398674493
3200,38.85912398674493
3300,38.85912398674493
3400,38.85912398674493
3500,38.85912398674493
3600,38.85912398674493
3700,38.85912398674493
3800,38.85912398674493
3900,38.85912398674493
4000,38.85912398674493
4100,38.85912398674493
4200,38.4739706785147
4300,38.4739706785147
4400,38.4739706785147
4500,38.42085990461485
4600,38.42085990461485
4700,37.99389361248002
4800,37.99389361248002
4900,37.99389361248002
5000,37.99389361248002
5100,37.99389361248002
5200,37.99389361248002
5300,37.99389361248002
5400,37.99389361248002
5500,37.99389361248002
5600,37.99389361248002
5700,37.99389361248002
5800,37.99389361248002
5900,37.99389361248002
6000,37.99389361248002
6100,37.99389361248002
6200,36.87796763527757
6300,36.87796763527757
6400,36.87796763527757
6500,36.87796763527757
6600,36.87796763527757
6700,36.87796763527757
6800,36.87796763527757
6900,36.87796763527757
7000,36.2199660105822
7100,36.2199660105822
7200,36.2199660105822
7300,36.2199660105822
7400,36.2199660105822
7500,36.2199660105822
7600,36.2199660105822
7700,36.2199660105822
7800,36.2199660105822
7900,36.2199660105822
8000,36.2199660105822
8100,36.2199660105822
8200,36.2199660105822
8300,36.2199660105822
8400,35.310875101491284
8500,35.310875101491284
8600,35.310875101491284
8700,35.310875101491284
8800,35.310875101491284
8900,35.310875101491284
9000,35.310875101491284
9100,35.310875101491284
9200,34.65121926975132
9300,34.65121926975132
9400,33.51638780907717
9500,33.51638780907717
9600,33.51638780907717
9700,33.51638780907717
9800,33.51638780907717
9900,33.51638780907717
10000,33.51638780907717
10100,33.51638780907717
10200,33.51638780907717
10300,33.51638780907717
10400,33.51638780907717
10500,33.51638780907717
10600,33.51638780907717
10700,33.51638780907717
10800,33.51638780907717
10900,33.51638780907717
11000,33.51638780907717
11100,33.51638780907717
11200,33.51638780907717
11300,33.51638780907717
11400,33.51638780907717
11500,33.51638780907717
11600,33.51638780907717
11700,33.51638780907717
11800,33.51638780907717
11900,33.51638780907717
12000,33.51638780907717
12100,33.51638780907717
12200,33.51638780907717
12300,33.51638780907717
12400,33.51638780907717
12500,33.51638780907717
12600,33.51638780907717
12700,33.51638780907717
12800,33.51638780907717
12900,33.51638780907717
13000,33.51638780907717
13100,33.51638780907717
13200,33.51638780907717
13300,33.51638780907717
13400,33.51638780907717
13500,33.51638780907717
13600,33.51638780907717
13700,33.51638780907717
13800,33.51638780907717
13900,33.51638780907717
14000,33.51638780907717
14100,33.51638780907717
14200,33.51638780907717
14300,33.51638780907717
14400,33.51638780907717
14500,33.51638780907717
14600,33.51638780907717
14700,33.51638780907717
14800,33.51638780907717
14900,33.51638780907717
15000,33.51638780907717
15100,33.51638780907717
15200,33.51638780907717
15300,33.51638780907717
15400,33.51638780907717
15500,33.51638780907717
15600,33.51638780907717
15700,33.51638780907717
15800,33.51638780907717
15900,33.51638780907717
16000,33.51638780907717
16100,33.51638780907717
16200,33.51638780907717
16300,33.51638780907717
16400,33.51638780907717
16500,33.51638780907717
16600,33.51638780907717
16700,33.51638780907717
16800,33.51638780907717
16900,33.51638780907717
17000,33.51638780907717
17100,33.51638780907717
17200,33.51638780907717
17300,33.51638780907717
17400,33.51638780907717
17500,33.51638780907717
17600,33.51638780907717
17700,33.51638780907717
17800,33.51638780907717
17900,33.51638780907717
18000,33.51638780907717
18100,33.51638780907717
18200,33.51638780907717
18300,33.51638780907717
18400,33.51638780907717
18500,33.51638780907717
18600,33.32273530773236
