Node_Count,Gap_Percent
100,42.90322580645161
200,42.90322580645161
300,42.90322580645161
400,42.90322580645161
500,42.90322580645161
600,42.90322580645161
700,38.81720430107527
800,38.81720430107527
900,38.81720430107527
1000,38.81720430107527
1100,38.81720430107527
1200,38.81720430107527
1300,38.81720430107527
1400,38.81720430107527
1500,35.483870967741936
1600,35.483870967741936
1700,35.483870967741936
1800,35.483870967741936
1900,35.483870967741936
2000,35.483870967741936
2100,35.483870967741936
2200,35.483870967741936
2300,35.483870967741936
2400,35.483870967741936
2500,35.483870967741936
2600,35.483870967741936
2700,35.483870967741936
2800,35.483870967741936
2900,35.483870967741936
3000,35.483870967741936
3100,35.483870967741936
3200,35.483870967741936
3300,35.483870967741936
3400,35.483870967741936
3500,35.483870967741936
3600,35.483870967741936
3700,35.483870967741936
3800,35.483870967741936
3900,35.483870967741936
4000,35.483870967741936
4100,35.483870967741936
4200,35.483870967741936
4300,35.483870967741936
4400,35.483870967741936
4500,35.483870967741936
4600,35.483870967741936
4700,35.483870967741936
4800,35.483870967741936
4900,35.483870967741936
5000,35.483870967741936
5100,35.483870967741936
5200,35.483870967741936
5300,35.483870967741936
5400,35.483870967741936
5500,35.483870967741936
5600,35.483870967741936
5700,35.483870967741936
5800,35.483870967741936
5900,35.483870967741936
6000,35.483870967741936
6100,35.483870967741936
6200,25.268817204301076
6300,25.268817204301076
6400,25.268817204301076
6500,25.268817204301076
6600,25.268817204301076
6700,25.268817204301076
6800,25.268817204301076
6900,25.268817204301076
7000,25.268817204301076
7100,25.268817204301076
7200,25.268817204301076
7300,25.268817204301076
7400,25.268817204301076
7500,25.268817204301076
7600,25.268817204301076
7700,25.268817204301076
7800,25.268817204301076
7900,25.268817204301076
8000,25.268817204301076
8100,25.268817204301076
8200,25.268817204301076
8300,25.268817204301076
8400,25.268817204301076
8500,25.268817204301076
8600,25.268817204301076
8700,25.268817204301076
8800,25.268817204301076
8900,25.268817204301076
9000,25.268817204301076
9100,25.268817204301076
9200,25.268817204301076
9300,25.268817204301076
9400,25.268817204301076
9500,25.268817204301076
9600,25.268817204301076
9700,25.268817204301076
9800,25.268817204301076
9900,25.268817204301076
10000,25.268817204301076
10100,25.268817204301076
10200,25.268817204301076
10300,25.268817204301076
10400,25.268817204301076
10500,25.268817204301076
10600,25.268817204301076
10700,25.268817204301076
10800,25.268817204301076
10900,25.268817204301076
11000,25.268817204301076
11100,25.268817204301076
11200,25.268817204301076
11300,25.268817204301076
11400,25.268817204301076
11500,25.268817204301076
11600,25.268817204301076
11700,25.268817204301076
11800,25.268817204301076
11900,25.268817204301076
12000,25.268817204301076
12100,25.268817204301076
12200,25.268817204301076
12300,25.268817204301076
12400,25.268817204301076
12500,25.268817204301076
12600,25.268817204301076
12700,25.268817204301076
12800,25.268817204301076
12900,25.268817204301076
13000,25.268817204301076
13100,25.268817204301076
13200,25.268817204301076
13300,25.268817204301076
13400,25.268817204301076
13500,25.268817204301076
13600,25.268817204301076
13700,25.268817204301076
13800,25.268817204301076
13900,25.268817204301076
14000,25.268817204301076
14100,25.268817204301076
14200,25.268817204301076
14300,25.268817204301076
14400,25.268817204301076
14500,25.268817204301076
14600,25.268817204301076
14700,25.268817204301076
14800,25.268817204301076
14900,25.268817204301076
15000,25.268817204301076
15100,25.268817204301076
15200,25.268817204301076
15300,25.268817204301076
15400,25.268817204301076
15500,25.268817204301076
15600,25.268817204301076
15700,25.268817204301076
15800,25.268817204301076
15900,25.268817204301076
16000,25.268817204301076
16100,25.268817204301076
16200,25.268817204301076
16300,25.268817204301076
16400,25.268817204301076
16500,25.268817204301076
16600,25.268817204301076
16700,25.268817204301076
16800,25.268817204301076
16900,25.268817204301076
17000,25.268817204301076
17100,25.268817204301076
17200,25.268817204301076
17300,25.268817204301076
17400,25.268817204301076
17500,25.268817204301076
17600,25.268817204301076
17700,25.268817204301076
17800,25.268817204301076
17900,25.268817204301076
18000,25.268817204301076
18100,25.268817204301076
18200,25.268817204301076
18300,25.268817204301076
18400,25.268817204301076
18500,25.268817204301076
18600,25.268817204301076
18700,25.268817204301076
18800,25.268817204301076
18900,25.268817204301076
19000,25.268817204301076
