Node_Count,Gap_Percent
100,
200,
300,
400,
500,189.80129152055852
600,189.80129152055852
700,189.80129152055852
800,189.80129152055852
900,189.80129152055852
1000,189.80129152055852
1100,189.80129152055852
1200,189.80129152055852
1300,189.80129152055852
1400,188.63338321873835
1500,188.63338321873835
1600,188.63338321873835
1700,188.63338321873835
1800,188.63338321873835
1900,188.63338321873835
2000,188.63338321873835
2100,188.63338321873835
2200,188.63338321873835
2300,188.63338321873835
2400,188.63338321873835
2500,188.63338321873835
2600,188.63338321873835
2700,188.63338321873835
2800,188.63338321873835
2900,188.63338321873835
3000,188.63338321873835
3100,180.02010598779117
3200,180.02010598779117
3300,180.02010598779117
3400,180.02010598779117
3500,180.02010598779117
3600,180.02010598779117
3700,180.02010598779117
3800,180.02010598779117
3900,180.02010598779117
4000,180.02010598779117
4100,180.02010598779117
4200,180.02010598779117
4300,180.02010598779117
4400,180.02010598779117
4500,180.02010598779117
4600,180.02010598779117
4700,180.02010598779117
4800,180.02010598779117
4900,180.02010598779117
5000,180.02010598779117
5100,180.02010598779117
5200,180.02010598779117
5300,180.02010598779117
5400,180.02010598779117
5500,180.02010598779117
5600,180.02010598779117
5700,180.02010598779117
5800,180.02010598779117
5900,180.02010598779117
6000,180.02010598779117
6100,180.02010598779117
6200,180.02010598779117
6300,180.02010598779117
6400,180.02010598779117
6500,180.02010598779117
6600,164.364510299811
6700,164.364510299811
6800,164.364510299811
6900,164.364510299811
7000,164.364510299811
7100,164.364510299811
7200,164.364510299811
7300,164.364510299811
7400,164.364510299811
7500,164.364510299811
7600,164.364510299811
7700,164.364510299811
7800,164.364510299811
7900,164.364510299811
8000,164.364510299811
8100,164.364510299811
8200,164.364510299811
8300,164.364510299811
8400,164.364510299811
8500,164.364510299811
8600,164.364510299811
8700,164.364510299811
8800,164.364510299811
8900,164.364510299811
9000,164.364510299811
9100,164.364510299811
9200,164.364510299811
9300,164.364510299811
9400,164.364510299811
9500,164.364510299811
9600,164.364510299811
9700,164.364510299811
9800,164.364510299811
9900,164.364510299811
10000,164.364510299811
10100,164.364510299811
10200,164.364510299811
10300,164.364510299811
10400,164.364510299811
10500,164.364510299811
10600,164.364510299811
10700,164.364510299811
10800,164.364510299811
10900,164.364510299811
11000,164.364510299811
11100,164.364510299811
11200,164.364510299811
11300,164.364510299811
11400,164.364510299811
11500,164.364510299811
11600,164.364510299811
11700,164.364510299811
11800,164.364510299811
11900,164.364510299811
12000,164.364510299811
12100,164.364510299811
12200,164.364510299811
12300,164.364510299811
12400,164.364510299811
12500,164.364510299811
12600,164.364510299811
12700,164.364510299811
12800,164.364510299811
12900,164.364510299811
13000,164.364510299811
13100,164.364510299811
13200,164.364510299811
13300,164.364510299811
13400,164.364510299811
13500,164.364510299811
13600,164.364510299811
13700,164.364510299811
13800,164.364510299811
13900,164.364510299811
14000,164.364510299811
14100,164.364510299811
14200,164.364510299811
14300,164.364510299811
14400,164.364510299811
14500,164.364510299811
