Node_Count,Average_Gap_Percent
100,15.131250293654224
200,9.850574218078744
300,7.587700991760246
400,7.587700991760246
500,7.587700991760246
600,5.204953109474603
700,5.204953109474603
800,5.204953109474603
900,5.204953109474603
1000,5.204953109474603
1100,5.204953109474603
1200,3.5643556068870303
1300,3.5643556068870303
1400,3.5643556068870303
1500,3.5643556068870303
1600,3.5643556068870303
1700,3.5643556068870303
1800,3.5643556068870303
1900,3.5643556068870303
2000,3.5643556068870303
2100,3.5643556068870303
2200,3.5643556068870303
2300,2.262666432391439
2400,2.262666432391439
2500,2.262666432391439
2600,2.262666432391439
2700,2.262666432391439
2800,2.262666432391439
2900,2.262666432391439
3000,2.262666432391439
3100,2.262666432391439
3200,2.262666432391439
3300,2.262666432391439
3400,2.262666432391439
3500,2.262666432391439
3600,2.262666432391439
3700,2.262666432391439
3800,2.262666432391439
3900,2.262666432391439
4000,2.262666432391439
4100,2.262666432391439
4200,2.262666432391439
4300,2.262666432391439
4400,2.262666432391439
4500,1.5808668144207922
4600,1.5808668144207922
4700,1.5808668144207922
4800,1.5808668144207922
4900,1.5808668144207922
5000,1.5808668144207922
5100,1.5808668144207922
5200,1.5808668144207922
5300,1.5808668144207922
5400,1.5808668144207922
5500,1.5808668144207922
5600,1.5808668144207922
5700,1.5808668144207922
5800,1.5808668144207922
5900,1.5808668144207922
6000,1.5808668144207922
6100,1.5808668144207922
6200,1.5808668144207922
6300,1.5808668144207922
6400,1.5808668144207922
6500,1.5808668144207922
6600,1.5808668144207922
6700,1.5808668144207922
6800,1.5808668144207922
6900,1.5808668144207922
7000,1.5808668144207922
7100,1.5808668144207922
7200,1.5808668144207922
7300,1.5808668144207922
7400,1.5808668144207922
7500,1.5808668144207922
7600,1.5808668144207922
7700,1.5808668144207922
7800,1.5808668144207922
7900,1.5808668144207922
8000,1.5808668144207922
8100,1.5808668144207922
8200,1.5808668144207922
8300,1.5808668144207922
8400,1.5808668144207922
8500,1.5808668144207922
8600,1.5808668144207922
8700,1.4212762094294944
8800,1.0693814892772828
8900,1.0693814892772828
9000,1.0693814892772828
9100,1.0693814892772828
9200,1.0693814892772828
9300,1.0693814892772828
9400,1.0693814892772828
9500,1.0693814892772828
9600,1.0693814892772828
9700,1.0693814892772828
9800,1.0693814892772828
9900,1.0693814892772828
10000,1.0693814892772828
10100,1.0693814892772828
10200,1.0693814892772828
10300,1.0693814892772828
10400,1.0693814892772828
10500,1.0693814892772828
10600,1.0693814892772828
10700,1.0693814892772828
10800,1.0693814892772828
10900,1.0693814892772828
11000,1.0693814892772828
11100,1.0693814892772828
11200,1.0693814892772828
11300,1.0693814892772828
11400,1.0693814892772828
11500,1.0693814892772828
11600,1.0693814892772828
11700,1.0693814892772828
11800,1.0693814892772828
11900,1.0693814892772828
12000,1.0693814892772828
12100,1.0693814892772828
12200,1.0693814892772828
12300,1.0693814892772828
12400,1.0693814892772828
12500,1.0693814892772828
12600,1.0693814892772828
12700,1.0693814892772828
12800,1.0693814892772828
12900,1.0693814892772828
13000,1.0693814892772828
13100,1.0693814892772828
13200,1.0693814892772828
13300,1.0693814892772828
13400,1.0693814892772828
13500,1.0693814892772828
13600,1.0693814892772828
13700,1.0693814892772828
13800,1.0693814892772828
13900,1.0693814892772828
14000,1.0693814892772828
14100,1.0693814892772828
14200,1.0693814892772828
14300,1.0693814892772828
14400,1.0693814892772828
14500,1.0693814892772828
14600,1.0693814892772828
14700,1.0693814892772828
14800,1.0693814892772828
14900,1.0693814892772828
15000,1.0693814892772828
15100,1.0693814892772828
15200,1.0693814892772828
15300,1.0693814892772828
15400,1.0693814892772828
15500,1.0693814892772828
15600,1.0693814892772828
15700,1.0693814892772828
15800,1.0693814892772828
15900,1.0693814892772828
16000,1.0693814892772828
16100,1.0693814892772828
16200,1.0693814892772828
16300,1.0693814892772828
16400,1.0693814892772828
16500,1.0693814892772828
16600,1.0693814892772828
16700,1.0693814892772828
16800,1.0693814892772828
16900,1.0693814892772828
17000,0.9892230988663236
17100,0.8747192820724304
17200,0.8747192820724304
17300,0.8747192820724304
17400,0.8747192820724304
17500,0.8747192820724304
17600,0.8747192820724304
17700,0.8747192820724304
17800,0.8747192820724304
17900,0.8747192820724304
18000,0.8747192820724304
18100,0.8747192820724304
18200,0.8747192820724304
18300,0.8747192820724304
18400,0.8747192820724304
18500,0.8747192820724304
18600,0.8747192820724304
18700,0.8747192820724304
18800,0.8747192820724304
18900,0.8747192820724304
19000,0.8747192820724304
19100,0.8747192820724304
19200,0.8747192820724304
19300,0.8747192820724304
19400,0.8747192820724304
19500,0.8747192820724304
19600,0.8747192820724304
19700,0.8747192820724304
19800,0.8747192820724304
19900,0.8747192820724304
20000,0.8747192820724304
20100,0.8747192820724304
20200,0.8747192820724304
20300,0.8747192820724304
20400,0.8747192820724304
20500,0.8747192820724304
20600,0.8747192820724304
20700,0.8747192820724304
20800,0.8747192820724304
20900,0.8747192820724304
21000,0.8747192820724304
21100,0.8747192820724304
21200,0.8747192820724304
21300,0.8747192820724304
21400,0.8747192820724304
21500,0.8747192820724304
21600,0.8747192820724304
21700,0.8747192820724304
21800,0.8747192820724304
21900,0.8747192820724304
22000,0.8747192820724304
22100,0.8747192820724304
22200,0.8747192820724304
22300,0.8747192820724304
22400,0.8747192820724304
22500,0.8747192820724304
22600,0.8747192820724304
22700,0.8747192820724304
22800,0.8747192820724304
22900,0.8747192820724304
23000,0.8747192820724304
23100,0.8747192820724304
23200,0.8747192820724304
23300,0.8747192820724304
23400,0.8747192820724304
23500,0.8747192820724304
23600,0.8747192820724304
23700,0.8747192820724304
23800,0.8747192820724304
23900,0.8747192820724304
24000,0.8747192820724304
24100,0.8747192820724304
24200,0.8747192820724304
24300,0.8747192820724304
24400,0.8747192820724304
24500,0.8747192820724304
24600,0.8747192820724304
24700,0.8747192820724304
24800,0.8747192820724304
24900,0.8747192820724304
25000,0.8747192820724304
25100,0.8747192820724304
25200,0.8747192820724304
25300,0.8747192820724304
25400,0.8747192820724304
25500,0.8747192820724304
25600,0.8747192820724304
25700,0.8747192820724304
25800,0.8747192820724304
25900,0.8747192820724304
26000,0.8747192820724304
26100,0.8747192820724304
26200,0.8747192820724304
26300,0.8747192820724304
26400,0.8747192820724304
26500,0.8747192820724304
26600,0.8747192820724304
26700,0.8747192820724304
26800,0.8747192820724304
26900,0.8747192820724304
27000,0.8747192820724304
27100,0.8747192820724304
27200,0.8747192820724304
27300,0.8747192820724304
27400,0.8747192820724304
27500,0.8747192820724304
27600,0.8747192820724304
27700,0.8747192820724304
27800,0.8747192820724304
27900,0.8747192820724304
28000,0.8747192820724304
28100,0.8747192820724304
28200,0.8747192820724304
28300,0.8747192820724304
28400,0.8747192820724304
28500,0.8747192820724304
28600,0.8747192820724304
28700,0.8747192820724304
28800,0.8747192820724304
28900,0.8747192820724304
29000,0.8747192820724304
29100,0.8747192820724304
29200,0.8747192820724304
29300,0.8747192820724304
29400,0.8747192820724304
29500,0.8747192820724304
29600,0.8747192820724304
29700,0.8747192820724304
29800,0.8747192820724304
29900,0.8747192820724304
30000,0.8747192820724304
30100,0.8747192820724304
30200,0.8747192820724304
30300,0.8747192820724304
30400,0.8747192820724304
30500,0.8747192820724304
30600,0.8747192820724304
30700,0.8747192820724304
30800,0.8747192820724304
30900,0.8747192820724304
31000,0.8747192820724304
31100,0.8747192820724304
31200,0.8747192820724304
31300,0.8747192820724304
31400,0.8747192820724304
31500,0.8747192820724304
31600,0.8747192820724304
31700,0.8747192820724304
31800,0.8747192820724304
31900,0.8747192820724304
32000,0.8747192820724304
32100,0.8747192820724304
32200,0.8747192820724304
32300,0.8747192820724304
32400,0.8747192820724304
32500,0.8747192820724304
32600,0.8747192820724304
32700,0.8747192820724304
32800,0.8747192820724304
32900,0.8747192820724304
33000,0.7514316108395538
33100,0.5650962071128458
33200,0.5650962071128458
33300,0.5650962071128458
33400,0.5650962071128458
33500,0.5650962071128458
33600,0.5650962071128458
33700,0.5650962071128458
33800,0.5650962071128458
33900,0.5650962071128458
34000,0.5650962071128458
34100,0.5650962071128458
34200,0.5650962071128458
34300,0.5650962071128458
34400,0.5650962071128458
34500,0.5650962071128458
34600,0.5650962071128458
34700,0.5650962071128458
34800,0.5650962071128458
34900,0.5650962071128458
35000,0.5650962071128458
35100,0.5650962071128458
35200,0.5650962071128458
35300,0.5650962071128458
35400,0.5650962071128458
35500,0.5650962071128458
35600,0.5650962071128458
35700,0.5650962071128458
35800,0.5650962071128458
35900,0.5650962071128458
36000,0.5650962071128458
36100,0.5650962071128458
36200,0.5650962071128458
36300,0.5650962071128458
36400,0.5650962071128458
36500,0.5650962071128458
36600,0.5650962071128458
36700,0.5650962071128458
36800,0.5650962071128458
36900,0.5650962071128458
37000,0.5650962071128458
37100,0.5650962071128458
37200,0.5650962071128458
37300,0.5650962071128458
37400,0.5650962071128458
37500,0.5650962071128458
37600,0.5650962071128458
37700,0.5650962071128458
37800,0.5650962071128458
37900,0.5650962071128458
38000,0.5650962071128458
38100,0.5650962071128458
38200,0.5650962071128458
38300,0.5650962071128458
38400,0.5650962071128458
38500,0.5650962071128458
38600,0.5650962071128458
38700,0.5650962071128458
38800,0.5650962071128458
38900,0.5650962071128458
39000,0.5650962071128458
39100,0.5650962071128458
39200,0.5650962071128458
39300,0.5650962071128458
39400,0.5650962071128458
39500,0.5650962071128458
39600,0.5650962071128458
39700,0.5650962071128458
39800,0.5650962071128458
39900,0.5650962071128458
40000,0.5650962071128458
40100,0.5650962071128458
40200,0.5650962071128458
40300,0.5650962071128458
40400,0.5650962071128458
40500,0.5650962071128458
40600,0.5650962071128458
40700,0.5650962071128458
40800,0.5650962071128458
40900,0.5650962071128458
41000,0.5650962071128458
41100,0.5650962071128458
41200,0.5650962071128458
41300,0.5650962071128458
41400,0.5650962071128458
41500,0.5650962071128458
41600,0.5650962071128458
41700,0.5650962071128458
41800,0.5650962071128458
41900,0.5650962071128458
42000,0.5650962071128458
42100,0.5650962071128458
42200,0.5650962071128458
42300,0.5650962071128458
42400,0.5650962071128458
42500,0.5650962071128458
42600,0.5650962071128458
42700,0.5650962071128458
42800,0.5650962071128458
42900,0.5650962071128458
43000,0.5650962071128458
43100,0.5650962071128458
43200,0.5650962071128458
43300,0.5650962071128458
43400,0.5650962071128458
43500,0.5650962071128458
43600,0.5650962071128458
43700,0.5650962071128458
43800,0.5650962071128458
43900,0.5650962071128458
44000,0.5650962071128458
44100,0.5650962071128458
44200,0.5650962071128458
44300,0.5650962071128458
44400,0.5650962071128458
44500,0.5650962071128458
44600,0.5650962071128458
44700,0.5650962071128458
44800,0.5650962071128458
44900,0.5650962071128458
45000,0.5650962071128458
45100,0.5650962071128458
45200,0.5650962071128458
45300,0.5650962071128458
45400,0.5650962071128458
45500,0.5650962071128458
45600,0.5650962071128458
45700,0.5650962071128458
45800,0.5650962071128458
45900,0.5650962071128458
46000,0.5650962071128458
46100,0.5650962071128458
46200,0.5650962071128458
46300,0.5650962071128458
46400,0.5650962071128458
46500,0.5650962071128458
46600,0.5650962071128458
46700,0.5650962071128458
46800,0.5650962071128458
46900,0.5650962071128458
47000,0.5650962071128458
47100,0.5650962071128458
47200,0.5650962071128458
47300,0.5650962071128458
47400,0.5650962071128458
47500,0.5650962071128458
47600,0.5650962071128458
47700,0.5650962071128458
47800,0.5650962071128458
47900,0.5650962071128458
48000,0.5650962071128458
48100,0.5650962071128458
48200,0.5650962071128458
48300,0.5650962071128458
48400,0.5650962071128458
48500,0.5650962071128458
48600,0.5650962071128458
48700,0.5650962071128458
48800,0.5650962071128458
48900,0.5650962071128458
49000,0.5650962071128458
49100,0.5650962071128458
49200,0.5650962071128458
49300,0.5650962071128458
49400,0.5650962071128458
49500,0.5650962071128458
49600,0.5650962071128458
49700,0.5650962071128458
49800,0.5650962071128458
49900,0.5650962071128458
50000,0.5650962071128458
50100,0.5650962071128458
50200,0.5650962071128458
50300,0.5650962071128458
50400,0.5650962071128458
50500,0.5650962071128458
50600,0.5650962071128458
50700,0.5650962071128458
50800,0.5650962071128458
50900,0.5650962071128458
51000,0.5650962071128458
51100,0.5650962071128458
51200,0.5650962071128458
51300,0.5650962071128458
51400,0.5650962071128458
51500,0.5650962071128458
51600,0.5650962071128458
51700,0.5650962071128458
51800,0.5650962071128458
51900,0.5650962071128458
52000,0.5650962071128458
52100,0.5650962071128458
52200,0.5650962071128458
52300,0.5650962071128458
52400,0.5650962071128458
52500,0.5650962071128458
52600,0.5650962071128458
52700,0.5650962071128458
52800,0.5650962071128458
52900,0.5650962071128458
53000,0.5650962071128458
53100,0.5650962071128458
53200,0.5650962071128458
53300,0.5650962071128458
53400,0.5650962071128458
53500,0.5650962071128458
53600,0.5650962071128458
53700,0.5650962071128458
53800,0.5650962071128458
53900,0.5650962071128458
54000,0.5650962071128458
54100,0.5650962071128458
54200,0.5650962071128458
54300,0.5650962071128458
54400,0.5650962071128458
54500,0.5650962071128458
54600,0.5650962071128458
54700,0.5650962071128458
54800,0.5650962071128458
